,TimeStamp,BallPosX,BallPosY,GazeAngleX,GazeAngleY,HeadPosX,HeadPosY,HeadPosZ,HeadAngleX,HeadAngleY,HeadAngleZ
0,1531872741.212,272.5,102.5,-7.531787183808545,49.49141496636152,35.494667053222656,-91.42721557617188,400.6032409667969,38.46778998624165,8.033826586935861,-6.986153670673164
1,1531872741.323,292.5,72.5,-7.901246636468819,44.835903307152996,37.06105041503906,-92.64102172851562,403.58416748046875,37.924407447363,7.985586667552469,-7.13643320290257
2,1531872741.429,306.5,51.5,-8.517255431804722,43.80174776237516,38.59206008911133,-92.59180450439453,404.316162109375,37.08958414672306,8.692511258707622,-6.642342005670614
3,1531872741.503,310.5,45.5,-9.221176447221128,44.683170029422406,39.433040618896484,-91.25188446044922,403.4508361816406,38.34411233373593,9.24126147259181,-5.511059461691095
4,1531872741.57,322.5,27.5,-7.706373652161365,47.30431322473463,39.41447448730469,-91.20498657226562,405.6502990722656,38.46838762780422,9.180378019065403,-4.025873648038188
5,1531872741.651,338.5,7.5,-3.8947079736402874,43.4828154887356,38.49209976196289,-91.50544738769531,403.87432861328125,37.83035232579294,9.202809214456005,-3.449323923427605
6,1531872741.746,354.5,15.5,-3.233138400668631,42.913140136198486,38.14382553100586,-90.1771469116211,399.2325134277344,39.073730228795554,8.563014284929785,-2.9136300432514375
7,1531872741.844,372.5,24.5,-4.606858940260122,43.86976961747964,38.963443756103516,-88.92913055419922,396.51422119140625,40.91469505285466,8.119806717221937,-1.9774471604863195
8,1531872741.941,390.5,33.5,-9.136232798159282,51.04938114261746,40.20271682739258,-88.3133773803711,398.4032287597656,42.2924705904482,8.024655350271383,-0.8645664804660389
9,1531872742.04,408.5,42.5,-10.014338154534261,46.60353580393735,39.96821594238281,-88.98861694335938,398.9199523925781,42.995570275602894,7.771029931494915,-0.2492797642037701
10,1531872742.146,426.5,51.5,-9.566703770395085,43.03128533538212,39.30596923828125,-89.22649383544922,397.5459289550781,42.27636841920521,7.4969583410892415,0.07292737175526104
11,1531872742.251,446.5,61.5,-5.256505137171661,42.706079532882896,38.96633529663086,-90.22989654541016,400.006103515625,42.60932307145001,7.561845993084873,0.17341139565105554
