,TimeStamp,BallPosX,BallPosY,GazeAngleX,GazeAngleY,HeadPosX,HeadPosY,HeadPosZ,HeadAngleX,HeadAngleY,HeadAngleZ
0,1531874231.63,270.5,105.5,1.577148442702024,23.428983592524812,9.698664665222168,5.769043445587158,403.4287414550781,9.885038402472073,3.5656836684430604,-5.0311302350579155
1,1531874231.726,288.5,78.5,3.128804271109176,24.666338976124035,9.608073234558105,5.813042640686035,401.4508972167969,9.033496506006042,3.1796292036941014,-5.005690768173429
2,1531874231.823,296.5,66.5,2.1181987921044403,22.55822666604847,9.62954330444336,5.685750484466553,402.1235656738281,9.754818282403527,3.4491585047808226,-5.143374150697995
3,1531874231.898,310.5,45.5,2.9607382856474183,22.669377751402703,9.509716987609863,5.538202285766602,402.0094909667969,10.181589853367017,3.3033198762481484,-5.053828661604354
4,1531874231.963,322.5,27.5,3.58002215674621,22.43711374961984,9.52507495880127,5.442317008972168,400.35968017578125,9.802796093273047,3.1154540258184205,-5.007052110275599
5,1531874232.035,334.5,9.5,2.777439910859638,21.250407634674826,9.698138236999512,5.454666614532471,401.0090026855469,9.933697524722925,3.130770725293449,-5.1044279844994085
6,1531874232.138,352.5,14.5,3.875323469558304,20.0935477393646,9.795636177062988,5.3628764152526855,400.4368591308594,10.036055595144424,3.261568209800123,-5.157685531687413
7,1531874232.233,370.5,23.5,3.818166311174526,18.609967447080855,9.807846069335938,5.374825477600098,401.49151611328125,10.167081677548781,3.3299330684728403,-5.067766516617165
8,1531874232.333,388.5,32.5,3.1543487521539424,17.45970380707409,9.786221504211426,5.247539520263672,401.7194519042969,10.201423015507759,3.318471583963224,-5.017912965014832
9,1531874232.427,404.5,40.5,4.896540928280145,20.981146205074186,9.712366104125977,5.614193916320801,401.6502380371094,9.651999174205187,3.2242213751116595,-5.1515486066134715
10,1531874232.559,428.5,52.5,-1.6743385144328984,25.223851469089173,9.64792251586914,5.883584022521973,401.93414306640625,9.52934775763977,3.0387046829096658,-5.149045342239961
11,1531874232.65,444.5,60.5,0.718342800012337,22.2624863001313,9.607321739196777,5.602419376373291,400.3974304199219,10.21168708245808,3.2120521122372274,-5.11989409436508
12,1531874232.736,460.5,68.5,2.6732970266002054,20.244225130119947,9.703998565673828,5.390761375427246,399.9427185058594,10.157472454996304,3.2207343500374743,-5.045758366075496
