,TimeStamp,BallPosX,BallPosY,GazeAngleX,GazeAngleY,HeadPosX,HeadPosY,HeadPosZ,HeadAngleX,HeadAngleY,HeadAngleZ
0,1531865973.847,250.5,105.5,6.752518508391029,1.1319000357797038,23.257638931274414,45.838443756103516,510.67474365234375,-7.379853038224479,-8.264190088549752,0.08302466602713562
1,1531865973.914,235.5,90.5,4.625564694281757,0.06726795962177129,20.999786376953125,44.384029388427734,515.43212890625,-9.461788647859446,-6.182303997787112,-0.6084952669556051
2,1531865973.995,217.5,72.5,4.976655633516419,-1.958994550355116,19.101669311523438,42.12525177001953,515.1862182617188,-11.663414787004124,-7.524688909592526,-0.8213554480274111
3,1531865974.127,190.5,45.5,10.921750999364052,1.257449266871638,16.82111358642578,41.09184646606445,516.9326171875,-11.725314231186902,-5.506699239605311,-1.6629085128270247
4,1531865974.206,172.5,27.5,11.293248409752694,1.7540294277682853,16.10628318786621,40.4957160949707,516.19921875,-10.806729758005341,-7.4268874291988,-1.887003928388331
5,1531865974.311,151.5,6.5,9.3985812224283,-0.8997408347137036,14.782089233398438,39.397796630859375,518.8006591796875,-11.661632107600342,-6.340302924570779,-2.6878929276620904
6,1531865974.395,127.5,14.5,10.287601221283143,-1.2188456773544545,12.811626434326172,38.302364349365234,517.0860595703125,-11.298330070581867,-7.569331880542903,-2.4792814444916247
7,1531865974.542,97.5,24.5,9.57234209165111,-1.694507102900633,11.9937744140625,38.51140213012695,518.5369262695312,-10.967582423250285,-5.331577028280329,-3.637109092246386
8,1531865974.622,79.5,30.5,9.06157541416294,-1.1005156361732524,12.055205345153809,38.71070098876953,517.6092529296875,-10.539326139890635,-6.870438738215039,-2.919408383387836
9,1531865974.727,55.5,38.5,10.847482936157043,-1.6571573867260645,13.203277587890625,38.760398864746094,516.9077758789062,-10.394169249626122,-8.268109763426555,-2.976907691566186
10,1531865974.793,37.5,44.5,8.602625113923317,-1.4008243315060294,12.9233980178833,38.82280349731445,517.6954345703125,-10.28935657992978,-5.523204818903024,-3.518923552257277
11,1531865974.947,10.5,55.5,10.958722813972003,-0.9617033514256739,13.591294288635254,38.991634368896484,517.8648681640625,-9.905108059916861,-7.1846957472879724,-2.7608489541958425
12,1531865975.012,25.5,60.5,10.483209304712561,-0.7962355592963389,14.874906539916992,39.19489669799805,518.179931640625,-9.861910527774246,-5.866283519217764,-3.263281306650549
13,1531865975.134,49.5,68.5,10.32498711611659,0.86275493284035,15.349218368530273,39.03853988647461,517.7169799804688,-9.737770129944364,-7.028696785304765,-2.3857746590552154
